STATION,STATION_NAME,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT06,WT05,WT04,WT03
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830902,-9999,-9999,0.03,0.0,0.0,70,59,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830903,-9999,-9999,0.09,0.0,0.0,67,58,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830904,-9999,-9999,0.00,0.0,0.0,67,58,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830905,-9999,-9999,0.00,0.0,0.0,70,53,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830906,-9999,-9999,0.06,0.0,0.0,62,46,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830907,-9999,-9999,0.02,0.0,0.0,68,48,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830908,-9999,-9999,0.00,0.0,0.0,62,47,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830909,-9999,-9999,0.00,0.0,0.0,66,50,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830910,-9999,-9999,0.43,0.0,0.0,61,51,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830911,-9999,-9999,0.00,0.0,0.0,67,53,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830912,-9999,-9999,0.00,0.0,0.0,68,52,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830913,-9999,-9999,0.00,0.0,0.0,71,47,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830914,-9999,-9999,0.00,0.0,0.0,66,54,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830915,-9999,-9999,0.00,0.0,0.0,65,43,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830916,-9999,-9999,0.00,0.0,0.0,62,53,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830917,-9999,-9999,0.09,0.0,0.0,60,51,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830918,-9999,-9999,0.23,0.0,0.0,62,47,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830919,-9999,-9999,0.00,0.0,0.0,63,36,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830920,-9999,-9999,0.00,0.0,0.0,64,39,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830921,-9999,-9999,0.00,0.0,0.0,71,41,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830922,-9999,-9999,0.00,0.0,0.0,77,43,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830923,-9999,-9999,0.00,0.0,0.0,74,44,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830924,-9999,-9999,0.00,0.0,0.0,60,48,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830925,-9999,-9999,0.00,0.0,0.0,67,56,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830926,-9999,-9999,0.10,0.0,0.0,62,45,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830927,-9999,-9999,0.01,0.0,0.0,57,41,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830928,-9999,-9999,0.00,0.0,0.0,56,34,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830929,-9999,-9999,0.00,0.0,0.0,61,35,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19830930,-9999,-9999,0.00,0.0,0.0,65,32,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831001,-9999,-9999,0.00,0.0,0.0,59,32,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831002,-9999,-9999,0.04,0.0,0.0,62,44,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831003,-9999,-9999,0.36,0.0,0.0,57,50,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831004,-9999,-9999,0.00,0.0,0.0,62,42,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831005,-9999,-9999,0.00,0.0,0.0,61,34,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831006,-9999,-9999,0.00,0.0,0.0,59,44,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831007,-9999,-9999,0.00,0.0,0.0,57,31,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831008,-9999,-9999,0.00,0.0,0.0,58,41,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831009,-9999,-9999,0.00,0.0,0.0,61,39,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831010,-9999,-9999,0.00,0.0,0.0,58,31,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831011,-9999,-9999,0.00,0.0,0.0,59,33,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831012,-9999,-9999,0.00,0.0,0.0,60,32,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831013,-9999,-9999,0.00,0.0,0.0,56,40,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831014,-9999,-9999,0.07,0.0,0.0,56,45,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831015,-9999,-9999,0.00,0.0,0.0,57,35,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831016,-9999,-9999,0.02,0.0,0.0,57,33,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831017,-9999,-9999,0.13,0.0,0.0,56,49,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831018,-9999,-9999,0.00,0.0,0.0,55,35,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831019,-9999,-9999,0.05,0.0,0.0,54,46,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831020,-9999,-9999,0.07,0.0,0.0,62,52,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831021,-9999,-9999,0.17,0.0,0.0,62,51,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831022,-9999,-9999,0.35,0.0,0.0,57,50,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831023,-9999,-9999,0.00,0.0,0.0,56,38,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831024,-9999,-9999,0.08,0.0,0.0,52,35,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831025,-9999,-9999,0.00,0.0,0.0,60,45,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831026,-9999,-9999,0.00,0.0,0.0,64,39,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831027,-9999,-9999,0.11,0.0,0.0,55,49,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831028,-9999,-9999,0.00,0.0,0.0,56,36,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831029,-9999,-9999,0.05,0.0,0.0,57,40,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831030,-9999,-9999,0.18,0.0,0.0,60,44,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831031,-9999,-9999,0.01,0.0,0.0,60,49,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831101,-9999,-9999,0.20,0.0,0.0,57,46,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831102,-9999,-9999,0.37,0.0,0.0,59,51,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831103,-9999,-9999,0.45,0.0,0.0,56,54,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831104,-9999,-9999,0.73,0.0,0.0,56,44,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831105,-9999,-9999,0.10,0.0,0.0,52,41,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831106,-9999,-9999,0.15,0.0,0.0,51,45,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831107,-9999,-9999,0.31,0.0,0.0,51,43,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831108,-9999,-9999,0.00,0.0,0.0,52,43,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831109,-9999,-9999,0.01,0.0,0.0,54,45,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831110,-9999,-9999,0.16,0.0,0.0,62,44,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831111,-9999,-9999,0.02,0.0,0.0,56,49,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831112,-9999,-9999,0.17,0.0,0.0,55,47,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831113,-9999,-9999,0.07,0.0,0.0,55,45,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831114,-9999,-9999,0.27,0.0,0.0,57,46,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831115,-9999,-9999,0.06,0.0,0.0,57,53,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831116,-9999,-9999,0.17,0.0,0.0,55,49,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831117,-9999,-9999,0.11,0.0,0.0,53,49,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831118,-9999,-9999,0.30,0.0,0.0,53,43,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831119,-9999,-9999,0.14,0.0,0.0,47,42,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831120,-9999,-9999,0.16,0.0,0.0,47,37,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831121,-9999,-9999,0.00,0.0,0.0,49,37,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831122,-9999,-9999,0.04,0.0,0.0,46,37,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831123,-9999,-9999,0.34,0.0,0.0,48,40,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831124,-9999,-9999,0.25,0.0,0.0,55,43,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831125,-9999,-9999,0.32,0.0,0.0,46,39,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831126,-9999,-9999,0.15,0.0,0.0,48,38,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831127,-9999,-9999,0.30,0.0,0.0,47,42,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831128,-9999,-9999,0.00,0.0,0.0,46,37,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831129,-9999,-9999,0.00,0.0,0.0,44,27,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831130,-9999,-9999,0.00,0.0,0.0,45,32,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831201,-9999,-9999,0.00,0.0,0.0,40,26,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831202,-9999,-9999,0.08,0.0,0.0,35,32,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831203,-9999,-9999,0.02,0.0,0.0,39,28,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831204,-9999,-9999,0.07,0.0,0.0,42,28,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831205,-9999,-9999,0.03,0.0,0.0,38,35,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831206,-9999,-9999,0.00,0.0,0.0,41,29,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831207,-9999,-9999,0.25,0.0,0.0,43,24,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831208,-9999,-9999,0.00,0.0,0.0,48,44,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831209,-9999,-9999,0.68,0.0,0.0,44,39,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831210,-9999,-9999,0.07,0.0,0.0,49,35,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831211,-9999,-9999,0.00,0.0,0.0,47,31,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831212,-9999,-9999,0.09,0.0,0.0,48,30,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831213,-9999,-9999,0.36,0.0,0.0,48,40,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831214,-9999,-9999,0.29,0.0,0.0,45,40,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831215,-9999,-9999,0.00,0.0,0.0,46,35,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831216,-9999,-9999,0.00,0.0,0.0,40,32,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831217,-9999,-9999,0.00,0.0,0.0,37,28,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831218,-9999,-9999,0.05,0.0,0.0,35,28,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831219,-9999,-9999,0.02,0.0,0.0,33,20,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831220,-9999,-9999,0.00,0.0,0.0,26,17,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831221,-9999,-9999,0.00,0.0,0.0,25,12,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831222,-9999,-9999,0.00,0.0,0.0,23,11,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831223,-9999,-9999,0.00,0.0,0.0,24,8,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831224,-9999,-9999,0.03,0.0,0.0,28,6,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831225,-9999,-9999,0.10,0.0,0.0,43,33,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831226,-9999,-9999,0.00,0.0,0.0,41,30,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831227,-9999,-9999,0.00,0.0,0.0,34,25,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831228,-9999,-9999,0.68,0.0,0.0,45,30,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831229,-9999,-9999,0.00,0.0,0.0,48,43,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831230,-9999,-9999,0.10,0.0,0.0,46,38,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19831231,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840101,-9999,-9999,0.05,0.0,0.0,47,32,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840102,-9999,-9999,0.79,0.0,0.0,50,44,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840103,-9999,-9999,0.86,0.0,0.0,58,50,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840104,-9999,-9999,0.78,0.0,0.0,60,47,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840105,-9999,-9999,0.06,0.0,0.0,47,40,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840106,-9999,-9999,0.17,0.0,0.0,50,42,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840107,-9999,-9999,0.10,0.0,0.0,54,40,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840108,-9999,-9999,0.00,0.0,0.0,52,44,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840109,-9999,-9999,0.00,0.0,0.0,49,42,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840110,-9999,-9999,0.25,0.0,0.0,51,44,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840111,-9999,-9999,0.01,0.0,0.0,49,41,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840112,-9999,-9999,0.00,0.0,0.0,44,37,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840113,-9999,-9999,0.00,0.0,0.0,46,29,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840114,-9999,-9999,0.00,0.0,0.0,42,25,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840115,-9999,-9999,0.00,0.0,0.0,40,23,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840116,-9999,-9999,0.00,0.0,0.0,39,24,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840117,-9999,-9999,0.00,0.0,0.0,40,27,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840118,-9999,-9999,0.00,0.0,0.0,36,20,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840119,-9999,-9999,0.00,0.0,0.0,39,25,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840120,-9999,-9999,0.02,0.0,0.0,39,24,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840121,-9999,-9999,0.43,0.0,0.0,45,33,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840122,-9999,-9999,0.27,0.0,0.0,48,42,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840123,-9999,-9999,0.79,0.0,0.0,45,41,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840124,-9999,-9999,2.01,0.0,0.0,50,41,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840125,-9999,-9999,0.07,0.0,0.0,49,45,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840126,-9999,-9999,0.24,0.0,0.0,49,42,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840127,-9999,-9999,0.00,0.0,0.0,51,48,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840128,-9999,-9999,0.04,0.0,0.0,50,46,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840129,-9999,-9999,0.00,0.0,0.0,48,38,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840130,-9999,-9999,0.00,0.0,0.0,46,31,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840131,-9999,-9999,0.00,0.0,0.0,44,31,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840201,-9999,-9999,0.00,0.0,0.0,51,40,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840202,-9999,-9999,0.00,0.0,0.0,50,32,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840203,-9999,-9999,0.00,0.0,0.0,47,31,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840204,-9999,-9999,0.00,0.0,0.0,48,35,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840205,-9999,-9999,0.00,0.0,0.0,53,30,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840206,-9999,-9999,0.04,0.0,0.0,51,43,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840207,-9999,-9999,0.02,0.0,0.0,56,34,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840208,-9999,-9999,0.00,0.0,0.0,57,48,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840209,-9999,-9999,0.15,0.0,0.0,52,43,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840210,-9999,-9999,0.11,0.0,0.0,46,40,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840211,-9999,-9999,0.00,0.0,0.0,49,41,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840212,-9999,-9999,0.65,0.0,0.0,53,47,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840213,-9999,-9999,0.05,0.0,0.0,50,40,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840214,-9999,-9999,0.00,0.0,0.0,49,40,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840215,-9999,-9999,0.02,0.0,0.0,51,40,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840216,-9999,-9999,0.02,0.0,0.0,49,32,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840217,-9999,-9999,0.00,0.0,0.0,50,30,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840218,-9999,-9999,0.00,0.0,0.0,54,39,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840219,-9999,-9999,0.15,0.0,0.0,56,40,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840220,-9999,-9999,1.11,0.0,0.0,58,48,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840221,-9999,-9999,0.48,0.0,0.0,45,40,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840222,-9999,-9999,0.17,0.0,0.0,43,37,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840223,-9999,-9999,0.14,0.0,0.0,47,38,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840224,-9999,-9999,0.00,0.0,0.0,52,39,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840225,-9999,-9999,0.04,0.0,0.0,45,33,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19840226,-9999,-9999,0.08,0.0,0.0,46,35,-9999,-9999,-9999,-9999,-9999
